3-ethenyl-3-methyl-1,4-pentadiene	38.058915441	95.2992479316	39.3767514599	50.1956155206	58.8011139031	65.678409754	75.833903686	83.1228314473	94.6977443905	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-1-butene	-14.0580671319	83.6459912728	32.2482671868	40.9990999976	48.4211729248	54.707674096	64.556807741	71.7323821962	83.1608086821	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2,3,3-tetramethyl-1-butyl	-4.13926545469	100.744158728	45.3212376398	57.379997834	67.5879227946	76.2386822152	89.8765614528	99.9757060669	115.963213182	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-vinyl-1-penten-5-yl	65.3098094986	101.093257414	35.4615345251	43.5791485891	50.5689722578	56.557574597	66.011840341	72.8522935072	83.7543618755	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-diethenyl-1,4-pentadiyne	149.359380707	99.3598028151	41.6986700582	49.5055739323	55.6905559168	60.6410076411	68.0737404127	73.6463196244	82.4603352718	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3-dimethyl-2-butyl	3.8331899515	96.5838658523	31.6831792418	40.22527332	47.844045084	54.5695291239	65.5270100913	73.602943743	86.414177557	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenyl-1-propyne	73.5560103791	89.0447407115	31.7757584841	41.5320246809	49.5237342805	56.0584599811	65.8117765862	72.550660512	82.6842956852	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-buten-4-yl	43.8888889526	85.424278789	27.5431814304	33.3143232831	38.383848873	42.811681271	49.9848738068	55.3249455821	63.9618739996	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
allyl	39.9789537063	61.7075819245	14.9228661869	18.7850983246	21.9866191373	24.6483225575	28.7588417917	31.7757628539	36.6352648612	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-1-propen-3-yl	32.8659792526	70.450123951	19.627816143	25.0186816355	29.5397886049	33.339207747	39.2758122603	43.6552484527	50.6338384473	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-pentyn-5-yl	85.3949595144	82.440924579	24.3808543753	29.9263648759	34.5040120425	38.300901289	44.1721182203	48.5220211539	55.4689551768	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-1,3-butadiene	18.488007174	75.0389452923	24.4639408979	31.4663063894	37.0822521471	41.5981400275	48.2791936821	53.0163786037	60.5846386593	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-phenyl-1-ethyl	43.773713814	85.9817926011	29.7280043365	39.3915768825	47.4623321634	54.1717922732	64.3367407887	71.3539009158	81.9785140029	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
propene	4.66364655232	63.6317235216	15.2713941151	19.0920616392	22.5067016757	25.5305186251	30.491575373	34.1971651226	40.1489347084	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
but-1-en-3-yn-2-yl	116.871478576	69.3709054249	18.7589593805	21.2750058044	23.3200729435	25.004004785	27.6364309749	29.6854060747	32.9832134786	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
neopentyl	10.8027940033	80.4262502141	29.0738728852	36.6047565488	42.937286049	48.276066519	56.6653806845	62.907859249	72.9496300338	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
isobutane	-32.193244243	70.8473185579	23.3616615312	29.7330880025	35.299396263	40.1409970691	47.9595801347	53.7835664157	63.1695620222	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-butene	0.133938059453	73.720883236	20.5213059092	25.9121674293	30.6500705418	34.7860742882	41.4663970001	46.4007165037	54.3173163889	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-1-pentyn-5-yl	71.5473371896	95.3261066337	36.7268247564	45.3613522857	52.4677545447	58.3358375596	67.325160254	73.8833297466	84.3223519408	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
cis-2-penten-4-yl	25.064179707	81.2833979546	24.0929440327	30.5316783001	36.2473061553	41.265776855	49.3674333299	55.2537998409	64.528130559	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
phenylethyne	76.4715163774	78.5167532017	27.6026882416	35.7970562435	42.3801260504	47.6678340914	55.4144749267	60.7387275154	68.6583067861	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3,4-trimethyl-1,4-pentadiene	4.54729247987	99.6256180926	43.5686561863	53.6891075783	62.1429864196	69.2535608115	80.500781067	89.0685628117	102.667595827	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-3-buten-1-yne	61.7291593118	74.586999468	22.859970005	27.8130545131	31.932896642	35.3790889676	40.7762260668	44.8305326376	51.2591777122	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-1,3-butadien-1-yl	78.8775167002	76.6411353241	24.6739643415	30.9078718096	35.7908225744	39.6450193092	45.3014026783	49.4364084894	56.0009880307	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-3-pentyl	6.08204165654	97.7869911112	33.4548422694	41.8363335616	49.2636885422	55.7887246851	66.38189433	74.2015181942	86.6951991628	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenyl-1-4-pentadien-3-yl	75.4470639923	98.781130869	41.8104319752	54.7346887808	65.3479958942	74.0359906825	86.9763758953	95.8320759276	109.199585856	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-propenyl-1,3-pentadiene	28.7256018834	99.4393602363	39.3232538112	48.8800153845	56.9119381484	63.6662372165	74.1923667135	81.8822927596	94.0450136477	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-hexen-3-yl	22.727464307	91.7052852082	31.0941064086	39.0296343304	45.9175576893	51.8590497455	61.3034000944	68.155939873	79.0374008245	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-butyne	40.0719165959	69.4359994431	19.4127152305	23.861896257	27.6210305309	30.8081231724	35.8631473578	39.6707830494	45.7903168711	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-buten-3-yl	24.1305249322	81.1952955222	24.7443409443	31.1354164635	36.7633699991	41.6794715331	49.6038823742	55.4095442423	64.5962934387	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-penten-5-yl	45.302043313	86.8580722588	25.4434216508	31.9055897788	37.4527099421	42.2012022279	49.7254617242	55.2396418007	63.9990353793	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3-dimethyl-2-but-1-enyl	18.5211862506	88.2131678872	29.4968651929	37.3239059396	44.2404690992	50.2959314327	60.0647503768	67.2001357014	78.5180021544	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-2-butene	-9.62707639392	80.7049589364	25.6213040787	31.9077083205	37.6805475292	42.8892627234	51.5344067966	57.9279553052	68.1497306348	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-phenyl-3-propyl	52.2224894163	98.9814153197	36.1771263309	46.9667377909	56.0200709953	63.5824771541	75.1192142368	83.1529629667	95.4621703121	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethenyl-4-penten-1-yne	86.3644802161	90.174813276	33.0251171462	39.670472796	45.2331360167	49.9015875064	57.1918659225	62.5775049769	71.1041340578	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-vinyl-1-penten-3-yl	35.5654044034	89.6418776247	33.5301069118	43.0088433427	50.963780571	57.6122182959	67.7718436426	74.8783154205	85.9020420331	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB32,3-dimethyl-1-butyl	7.9703158856	94.2339306989	34.2266010548	43.0888132294	50.6701223979	57.1466507671	67.4121038892	74.9831500675	87.0831797175	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2,3-trimethyl-1-butyl	1.41198934879	98.1630145628	40.0600846637	50.4590837784	59.3053947736	66.829464781	78.7164981565	87.4990721494	101.567979098	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3-dimethyl-1,3-butadiene	10.7580006645	80.6021956004	30.6639356091	39.0653858052	45.7118189994	51.0191574175	58.9489311526	64.8568541141	74.3536456215	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,4-pentadien-3-yl	48.0317475533	73.7447351971	22.7730853616	28.9818865406	34.1566295888	38.464150564	45.0577294582	49.7487474101	57.1078297703	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,3-butadiene	26.7367444287	66.3056811878	18.4345670575	24.0323906032	28.5868718552	32.2695256988	37.6267787565	41.1617410806	46.696570484	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methylpentane	-41.3893058137	91.3583695027	35.7382872673	44.6308792435	52.4055231251	59.1826432936	70.191115452	78.4801125136	91.703618806	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
cis-4,4-dimethyl-2-pentene	-17.1517890392	93.1406477189	36.3240631124	46.2288884256	54.8317529916	62.2658420192	74.1417046851	82.8470396563	96.6990721631	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
trans-2-butene	-2.56568852685	70.7517090705	20.8308028536	25.7719569087	30.2967064749	34.3730219655	41.1394211129	46.1636726151	54.2271313808	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,3-butadien-2-yl	75.2453352446	69.7107714926	18.7483448228	23.0271447198	26.5340434167	29.4242430669	33.8641631698	37.1437595759	42.2850618018	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
cis-2-butene	-1.32510352183	71.8218055282	19.7708314174	24.8223448934	29.4852062613	33.7031861729	40.6975917393	45.8277568233	54.0502402938	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
trans-4,4-dimethyl-2-pentene	-21.4100872334	92.4187623562	37.8995170745	47.7260620113	56.2348608599	63.5663666232	75.2343555715	83.7538315449	97.2758970997	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-buten-1-yl	59.4291186902	74.7918809422	20.3887216226	25.2542370231	29.4418492493	33.0405871093	38.7900862087	43.0650897725	49.9102281218	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethynyl-3-methyl-1,4-pentadiyne	167.79124094	88.0192514735	35.2856002181	42.1166857988	47.3200059216	51.3316472937	57.1474079282	61.5453306122	68.4587465475	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-pentyl	14.8884457599	88.7861829732	28.6600276885	35.6277786784	41.7923925901	47.201396582	55.9737882267	62.449590023	72.8013410483	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
benzene	19.8403677421	64.318751673	19.4904325031	26.7752288498	32.78791972	37.7245582184	45.0670354697	50.023665248	57.4820604606	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1,4-pentadiyne	102.918990095	80.1282602673	27.0480003384	32.7334625106	37.2581640094	40.8966611738	46.3906481667	50.5213954427	57.0263872726	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
4-penten-1-yne	66.0901188363	76.5407460818	22.4027719675	27.513858258	31.761061771	35.3039583975	40.8090684298	44.881530979	51.3256936869	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-1-buten-4-yl	36.6007677127	89.6356874069	32.4169915793	40.385800231	47.0993655369	52.7568606139	61.5932415157	68.0599637338	78.4127078876	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
propane	-25.3868965178	64.8804426054	17.6056187675	22.3234221902	26.5645493456	30.3386367584	36.5640907165	41.2362853076	48.8240355104	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-butyn-3-yl	76.5955971931	72.151352958	18.9596750249	22.6900494885	25.8526003352	28.543008745	32.8287953011	36.0675479063	41.2262298813	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-diethenyl-4-penten-1-yne	106.046483995	103.21945866	41.6986263605	50.9587752033	58.4489703912	64.540324191	73.7416202375	80.454215654	90.983860826	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethenyl-1,4-pentadiene	45.6090264872	95.4947132934	33.2772116989	41.2189476671	47.9565045745	53.6686002688	62.6421123571	69.2125585073	79.5926136954	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-phenylpropane	0.787505789567	92.5303230111	36.5294579414	48.020858707	57.6787892899	65.7613121506	78.1306087373	86.7861449074	100.115171105	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-phenyl-1-propyl	50.8758231318	94.8860283295	37.2782389107	47.8950857327	56.7568134593	64.1353112835	75.3971503909	83.3236221723	95.4888258816	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1,4-pentadiene	19.4997152802	88.6206807424	29.4488480247	36.8671208449	43.2648357262	48.760796264	57.4896809344	63.8722525919	73.9823009627	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-butene	-6.51904523517	80.6200249127	27.0349345608	33.7407116534	39.5915745943	44.6713273025	52.8436865833	58.8920963935	68.6227075976	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2,4,4-tetramethyl-pentane	-58.1535696643	107.553449154	50.6734495771	65.3950852818	77.7741441232	88.1676494495	104.250213861	115.795448946	133.856111854	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
alpha-methyl-styrene	27.9823841177	90.4751986913	33.9133947356	44.4891260368	53.2941914113	60.6035976814	71.700339103	79.4389205017	91.0827317362	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-ethynyl-1-buten-3-yne	128.936052678	75.8855037567	24.7882893246	29.6272583997	33.3261755173	36.1890571811	40.3594024776	43.5169155806	48.4217290768	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
heptane	-44.8356050769	102.933589631	41.937450134	51.4030723027	60.1063678248	67.9596450409	80.9668082157	90.5287497488	105.860792038	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,3-pentadien-3-yl	68.669647975	78.7901425668	23.7801675396	29.2364305455	33.918849792	37.9248750224	44.2633390614	48.8946072233	56.2344477184	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
t-Bu-benzene	-5.68172922537	96.5380890553	41.9653534702	55.1880106377	66.2119332938	75.3777414815	89.3335807473	99.1248332729	114.229697412	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
5,5-dimethyl-1-hexyne-3-yl	51.9836833984	101.210476151	41.9071523649	52.119612149	60.5586335889	67.552702286	78.305980139	86.1515556433	98.4961431923	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethyl-1,4-pentadiene	15.811582383	95.4984577402	37.178622161	45.9603561657	53.3664486619	59.6269010651	69.4910508134	76.8334549704	88.5231983991	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
